doc_id,entity_text,entity_label
4423,TESTO ERA MUITO CURTO,MISC
4426,Adorei,PER
4429,Ótimo,LOC
4433,Boxs,PER
4433,DVDs,ORG
4434,Voltaria,LOC
4435,Amei,PER
4442,Indico,PER
4449,Supriu,PER
4449,Rápido funcionamento Prático,MISC
4452,usei,PER
4454,dssssssssssssssfggvbnnnnnnnnnnnnnnnn jnnnnnnnnnnnnnnnçojl jjjhhuuuuuuuuuuuuu,PER
4456,Tramontina,LOC
4456,Tramontina,LOC
4457,Gostei,LOC
4457,SEmpire,MISC
4459,ram,MISC
4459,Câmera,PER
4460,Adorei,PER
4463,Entrega,LOC
4464,Super,MISC
4465,Gostei,LOC
4469,Fale,LOC
4474,custo beneficio,PER
4481,Vale,LOC
4482,Adorei,PER
4484,Vou,PER
4485,Meu pc,MISC
4488,Ótima,PER
4489,Gostei,LOC
4490,Gostei,PER
4490,Recomendo,ORG
4491,Recomendo,ORG
4492,Parabéns!,MISC
4495,Clean,PER
4496,Ruim,LOC
4498,Vcs,PER
4499,Vale,LOC
4500,Deveria,LOC
4500,Deveria,LOC
4501,Amei,PER
4501,Igualzinho,PER
4501,Parabéns Americanas,PER
4503,Samsung,ORG
4505,Ótimo,PER
4507,Ótimo,PER
4508,Bonito,LOC
4509,Ótimo,LOC
4509,Ótimo,LOC
4512,Ótimo,LOC
4515,Fácil,PER
4517,Recomendo,LOC
4523,Comprei,PER
4525,Super,MISC
4526,adorei,PER
4527,Toque,LOC
4530,Minha TV,MISC
4532,Fácil,PER
4533,Gostei,LOC
4535,Tenho,LOC
4538,Satisfeita,PER
4539,Otima,PER
4541,Pessoal,LOC
4544,Suuuuuper,PER
4545,Projetor,PER
4547,de Ferro,LOC
4547,rpj,ORG
4550,Super,MISC
4551,Pipoqueira,LOC
4552,Americanas,LOC
4553,Adorei,PER
4555,RECOMENDO,MISC
4556,Adorei,PER
4557,Gostei,LOC
4557,Media Player Tv Box Mx9,ORG
4557,Smart,PER
4557,Teclado Smart,PER
4557,Recomendo,LOC
4557,Gostei,LOC
4559,Super satisfeita,MISC
4561,Preco,PER
4561,Preco,PER
4564,Brinquedo,LOC
4565,Ressalvo,LOC
4569,Compre,LOC
4569,Smart Philco,PER
4572,Ótimo,PER
4574,Gostei,LOC
4575,Perfeita,PER
4580,Caramba,LOC
4581,Vale,LOC
4583,Ótimo,PER
4583,Vale,LOC
4584,Comprei,LOC
4585,Gostei,LOC
4588,Linda,PER
4589,Caneca bonita,PER
4592,Gostei,LOC
4593,Ótima,LOC
4594,f1 2017,MISC
4595,Pensei,LOC
4596,Belo horizonte,LOC
4599,Motorola,ORG
4605,Potência,LOC
4606,Comprei,PER
4616,Pensei,LOC
4619,Amei,PER
4620,Legal,MISC
4622,YouTube,MISC
4624,Amei,PER
4624,linda,PER
4629,Super,MISC
4630,Salvo,MISC
4630,MINI,MISC
4635,Recomendo!,MISC
4636,Fácil,PER
4639,Gostei,LOC
4639,Pensei,LOC
4639,Mixer,LOC
4641,Pedi,PER
4646,Americanas,LOC
4649,Devolvi,PER
4649,Samsung,ORG
4650,Gente,PER
4650,Dell,ORG
4650,Dell,ORG
4652,Cheiro,LOC
4654,Recomendo!!!,MISC
4655,Americanas,LOC
4657,Brastemp,LOC
4657,Resolvi,PER
4658,Lojas Americanas,LOC
4659,Produto!,MISC
4660,Rápida,LOC
4660,Menu,PER
4663,RAM,MISC
4663,finin,PER
4663,Obrigado Americanas,LOC
4664,Gostei,LOC
4666,Ótimo,LOC
4668,Recomendo,LOC
4669,Gostei,LOC
4669,Americanas,LOC
4670,Gostei,LOC
4671,brócolis,LOC
4671,Tritura,LOC
4673,Google,ORG
4674,Ótimo,LOC
4677,Kkkkk,PER
4678,Netflix,PER
4678,YouTube,MISC
4679,FABRICAÇÃO,ORG
4680,Samsung,ORG
4683,Multiprocessador,LOC
4683,Acredito,LOC
4684,My Box,ORG
4684,Compre,LOC
4684,Comprei,LOC
4684,My Box,ORG
4684,Lojas Americanas,LOC
4685,MUITO FRÁGIL,MISC
4685,Aparência,MISC
4686,Brinquedinho,PER
4687,super,MISC
4688,Máquina super Brastemp,MISC
4690,Médio,PER
4691,Móvel Perfeito!!!,MISC
4693,ALGUEM ME AJUDA,MISC
4693,NAO PEGAM,MISC
4693,TECLADO FUNCIONA NORMAL,MISC
4693,TEM ALGUMA TECLA,MISC
4693,LUZES?,MISC
4694,NADA,ORG
4694,DECLARAR,ORG
4694,NADA,ORG
4694,DECLARAR,ORG
4694,LAMENTAR,ORG
4694,DEMORA,ORG
4695,FUNCIONOU,ORG
4695,Girou,PER
4696,GOSTEI,ORG
4696,PRODUTO,ORG
4696,POIS VEIO,PER
4696,DEFEITO,MISC
4696,USADO,MISC
4696,PRODUTO VEIO,MISC
4696,DEFEITO,MISC
4696,USADO !,MISC
4697,POSSO,ORG
4697,comprei,PER
4697,comprei,LOC
4698,RECEBI,MISC
4698,QUERO MEU DINHEIRO DE VOLTA,MISC
4698,MEUS DIREITOS,MISC
4698,VCS NÃO CUMPRIRAM,MISC
4698,PRAZO DE ENTRGA QUERO,MISC
4698,HORAS,MISC
4698,SOLICITADO,MISC
4699,RECOMENDO,MISC
4699,comprei,PER
4700,Liguei,PER
4700,Ribeirão Preto,LOC
4700,Samsung,ORG
4701,NAO É ORIGINAL,MISC
4701,CAIXA É ORIGINAL,ORG
4701,A CAIXA,MISC
4701,USA UM SELO,MISC
4701,NOME,ORG
4701,MARCA,ORG
4701,NAO BEM EMBALADO,MISC
4702,NEGATÍVISSIMA,LOC
4702,vcs,PER
4702,recebo,PER
4702,Lojas Americanas,LOC
4702,PROCON,ORG
4702,ROUBO,MISC
4703,RECEBI,MISC
4703,VOU AVALIAR ALGO,MISC
4703,RECEBI,MISC
4703,JA CANSEI,MISC
4703,MANDAR E-MAILS,ORG
4703,NÃO RECEBO RESPOSTA,ORG
4704,CHEGOU,ORG
4704,PRODUTO,ORG
4704,CHEGOU,ORG
4704,PRODUTO EM,MISC
4704,OBTIVE,ORG
4704,DIAS,MISC
4705,CHEGOU,ORG
4705,serviço on lline,ORG
4707,MAIS,ORG
4707,Americanas,LOC
4707,Correios!,ORG
4707,vcs,PER
4707,Joval Informática,MISC
4711,Produto,LOC
4711,Samsung,ORG
4711,Samsung,ORG
4711,SE310 Series,MISC
4711,MUDO,LOC
4711,Quero,LOC
4712,Pratica,LOC
4716,Nadir,PER
4717,Nao Comprem,MISC
4717,Realizei,PER
4717,Americanas,LOC
4717,god of war,ORG
4717,Pre-venda,PER
4718,Nao,MISC
4718,Nao,MISC
4718,Americanas,LOC
4718,LOJA CASA,ORG
4719,Nao,MISC
4720,Nao,MISC
4721,Nao,MISC
4721,Fria,LOC
4722,Nao,MISC
4722,Nao,MISC
4722,Americanas,LOC
4723,Nao,MISC
4723,Americanas,LOC
4724,Nao,MISC
4724,BOLETO,ORG
4725,Esperei,PER
4726,Nao,MISC
4726,bluetooth,MISC
4727,Nao,MISC
4727,mts,ORG
4728,Nao,MISC
4728,usei,PER
4729,Nao,MISC
4730,Nao,MISC
4730,Nao,MISC
4730,Pensei,LOC
4731,Nao,MISC
4732,Nao,MISC
4733,Nao,MISC
4733,iPhone,MISC
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4733,Nao,MISC
4733,iPhone,MISC
4733,Apple,ORG
4734,Nao,MISC
4737,cuba,LOC
4739,Nao,MISC
4741,Nao,MISC
4742,Nao,MISC
4743,Nao,MISC
4744,Nao,MISC
4747,Vejo,LOC
4748,Nao,MISC
4749,Nao,MISC
4750,Nao,MISC
4751,Nao,MISC
4751,Nao,MISC
4752,Nao,MISC
4752,Nao,MISC
4753,Nao,MISC
4753,ghhvdth ogd9ydoydoydi4ditdhdoyco,PER
4754,Nao,MISC
4754,Nao,MISC
4754,Abri,PER
4755,Nao,MISC
4756,Nao,MISC
4757,Nao,MISC
4758,Nao,MISC
4758,Olist,PER
4758,Americanas,LOC
4758,Péssimoooo,LOC
4759,Nao,MISC
4759,Desculpem,PER
4759,Colágeno,LOC
4759,Naara,PER
4760,Nao,MISC
4761,Nao,MISC
4761,Nao,MISC
4762,Nao,MISC
4762,Nao,MISC
4763,Nao,MISC
4763,Olha,LOC
4764,Nao,MISC
4764,Tentei,PER
4764,Vou,ORG
4764,PROCON,ORG
4765,Nao,MISC
4766,Nao,MISC
4766,Nao,MISC
4766,cheiro,LOC
4767,Nao,MISC
4767,Word,MISC
4768,Nao,MISC
4768,Nao,MISC
4769,Nao,MISC
4769,Nao,MISC
4770,Nao,MISC
4770,Nao,MISC
4771,Nao,MISC
4771,Americanas.com,ORG
4771,Americanas,PER
4772,Navalhete,LOC
4773,Necessito,LOC
4773,VCR,MISC
4773,VCR,MISC
4773,VCR,MISC
4773,Universal,ORG
4774,Negativa,PER
4774,Americanas,LOC
4775,Quero,LOC
4779,Considero,PER
4780,Comprei,PER
4788,Netflix,PER
4788,Netflix,PER
4788,Netflix,PER
4789,Nigro,ORG
4789,Comprei,LOC
4792,Kathon CG,MISC
4792,Hipoalergenico,PER
4793,Nokia K10,PER
4793,Gostei,LOC
4794,CRF,ORG
4794,Joguei,PER
4795,Norma,MISC
4797,Normal,PER
4798,Gostei,LOC
4801,Polar,LOC
4801,Enviei,LOC
4801,Bebedouro,LOC
4801,Polar,LOC
4805,Super,MISC
4806,Adorei,PER
4811,Notebook Dell Inspiron,LOC
4811,Office,PER
4811,Brasil,LOC
4812,Notebook Positivo,LOC
4812,Positivo,ORG
4813,Notebook,MISC
4814,Notebook,MISC
4815,Notebook,MISC
4816,Notebook,MISC
4818,@$#%$@,LOC
4818,Compra,LOC
4819,Americanas,LOC
4820,Absurdo,PER
4822,Nutradeica,LOC
4822,saiba,LOC
4823,RECOMENDO,MISC
4823,usei,PER
4824,CHEGOU AINDA,MISC
4824,COMPREI,MISC
4824,NADA,ORG
4824,A DATA PARA,MISC
4824,ENTREGA,ORG
4824,ATÉ,ORG
4824,POIS PAGUEI,MISC
4824,CHEGAR,ORG
4824,DIS ÚTEIS,MISC
4824,ENCAMINHADO UM FRETE,MISC
4825,NÃO COMPRE,ORG
4825,LOJA AVALANCHE SHOP,PER
4825,DEMORA MAIS,MISC
4825,VC COMPRAR DIRETO,MISC
4825,CHINA,LOC
4826,NÃO COMPRE,ORG
4826,LEONFER SHOP,MISC
4826,RECOMENDAÇÃO,ORG
4826,ALIÁS,ORG
4826,NÃO COMPRE,ORG
4826,AMERICANAS,ORG
4826,DEMORAM 10 DIAS,MISC
4826,QUALQUER COISA,MISC
4826,FORAM,ORG
4826,MESES,ORG
4826,DEVOLVER MEU DINHEIRO,MISC
4826,GELADEIRA,ORG
4826,RISCADA,MISC
4826,PORTA,ORG
4826,RECUSEI,ORG
4826,RECEBIMENTO,ORG
4827,COMPREI!,MISC
4827,Obs,LOC
4828,NÃO COMPREM,ORG
4828,Ferrari Black,MISC
4828,A Americanas,MISC
4829,NÃO COMPREM,MISC
4829,ME DERAM,MISC
4829,PRAZO,ORG
4829,CADEIRA!,MISC
4829,PASSOU MAIS,MISC
4829,EU COMPREI,MISC
4829,ATÉ,ORG
4829,UM ABSURDOOOOOOOOOOOOOOOOOOO!!,MISC
4829,FALTA TOTAL DE RESPEITO,MISC
4829,O CONSUMIDOR!,MISC
4830,NÃO COMPREM,ORG
4830,EXISTE FILTRO DE PAPEL,MISC
4830,E SE NÃO USAR,ORG
4830,SAI CHEIO,MISC
4830,CUIDADO!,MISC
4831,NÃO COMPREM,ORG
4832,PÉSSIMA BIKE,PER
4833,NÃO CONDIZ,ORG
4833,AS INFORMAÇÕES,MISC
4833,É RECEPTOR DE AUDIO,MISC
4833,E NÃO FUNCIONOU,MISC
4833,BLUETOOTH,MISC
4833,A FUNÇÃO DE RECEPTOR DE AUDIO NÃO FUNCIONA,MISC
4834,NÃO ENTENDI,MISC
4834,AVALIAÇÃO,ORG
4835,COMPREI,MISC
4835,QUANDO CHEGOU,MISC
4835,OUTRO MODELO BEM DIFERENTE,MISC
4835,LIGUEI,ORG
4835,ATENDIMENTO,ORG
4835,PESSOA,ORG
4835,ME ATENDEU DISSE,MISC
4835,A IMAGEM E MERAMENTE ILUSTRATIVA,MISC
4835,COMPREI NÃO,MISC
4835,ATÉ,MISC
4835,OS CÓDIGOS,MISC
4835,FIQUE SABENDO,MISC
4835,IMAGEM,MISC
4835,MODELO OUTRO,MISC
4836,NÃO ENTREGARAM,MISC
4836,NÃO DEVOLVEM,ORG
4836,DINHEIRO,MISC
4836,Comprei,LOC
4836,POSTURA DA AMERICANAS,MISC
4836,OU ME ENVIASSEM,MISC
4836,PRODUTO NOVAMENTE OU ESTORNASSEM,MISC
4836,NADA,ORG
4836,VOU RESOLVER NA JUSTIÇA,MISC
4836,MAIS!!,MISC
4837,NÃO FUNCIONA,ORG
4837,FUICIONA,ORG
4837,NÃO RECLAMEI ANTES,MISC
4837,MUITO BAIXO,MISC
4837,NÃO VALE,ORG
4837,PENA,MISC
4838,NÃO GASTEM,ORG
4838,PRODUTO,ORG
4838,COMPREI ACHANDO,MISC
4838,PRODUTO NÃO FOSSE DOS,MISC
4838,VERDADE...,MISC
4838,DOS,MISC
4838,FORRO,ORG
4838,MAIS VAGABUNDO,MISC
4838,RODINHA ...,MISC
4838,OLHAR PRÁ ELA,MISC
4838,FORRO,ORG
4838,MATERIAL,ORG
4838,MALA,ORG
4838,NÃO TEM COSTURA,ORG
4838,DESCARTÁVEL,MISC
4839,GOSTEI,LOC
4839,CONJUNTO,ORG
4839,PEQUENO,ORG
4839,TAMPA MUITO,ORG
4839,FINA,ORG
4839,FRACA,ORG
4839,PRODUTO MUITO FRACO,ORG
4839,PEQUENO,ORG
4839,PEQUENAS COISAS,ORG
4839,NÃO PARECE,ORG
4839,A FOTO DO SITE DAS AMERICANAS,MISC
4840,GOSTEI,ORG
4840,PRODUTO,ORG
4840,MINHA TV APRESENTOU,MISC
4840,ONDE,ORG
4840,IMAGEM FICAVA ESVERDEADA,MISC
4840,PROBLEMA,ORG
4840,VÁRIAS VEZES,MISC
4840,ISSO SOLICITEI,MISC
4840,DEVOLUÇÃO,ORG
4840,PRODUTO,ORG
4841,GOSTEI,ORG
4841,PRODUTO,ORG
4842,GOSTEI,ORG
4842,NÃO ATENDEU,MISC
4842,ISSO FIZ,MISC
4842,DEVOLUÇÃO,ORG
4843,GOSTEI,LOC
4844,GOSTEI,ORG
4845,GOSTEI,LOC
4846,INDICO,ORG
4846,NÃO TEM ACABAMENTO,ORG
4846,CORTADO,MISC
4846,AS PONTAS DESFIANDO,MISC
4847,NÃO,ORG
4847,Deixei,PER
4848,NÃO POSSO AVALIAR,ORG
4848,RECEBI,MISC
4848,RECEBI,MISC
4848,PRODUTO,ORG
4848,E GOSTARIA DE SABER,MISC
4848,DEVO FAZER PARA,MISC
4848,PRODUTO,ORG
4848,PAGAMENTO,ORG
4848,PARCELAS,ORG
4848,MEU CARTÃO,MISC
4849,RECEBI AINDA,MISC
4849,CARA,MISC
4849,QUAL,MISC
4849,EU FAÇO AGORA,MISC
4849,PRA TER CHEGADO NO MÊS PASSADO,MISC
4849,ATÉ AGR NADA,MISC
4850,RECEBI,MISC
4850,A DATA,MISC
4850,PRODUTO,ORG
4850,MOTIVO AVALIEI,MISC
4850,RECEBI,MISC
4850,AGUARDO,MISC
4850,ENTREGA,ORG
4850,MAIS RAPIDO,MISC
4850,VOU FAZER UMA RECLAMAÇÃO JUNTO AO,MISC
4851,RECEBI ATÉ,MISC
4851,NÃO QUERO RECEBER MAIS,MISC
4851,VIRANDO NORMAL,MISC
4851,EFETUAR UMA COMPRA,MISC
4851,QUERER SÓ RECEBER NÃO,MISC
4852,RECEBI,MISC
4852,PRODUTO,ORG
4852,ATÉ HOJE,MISC
4852,FALTA DE CONSIDERAÇÃO,MISC
4852,PRODUTO,ORG
4852,QUESTÃO,MISC
4852,aGUARDO UM ESCLARECIMENTO,MISC
4853,RECEBI,MISC
4853,PRODUTO,ORG
4853,MUITO DESAPONTADA,MISC
4853,O SITE POR DEMORAR,MISC
4853,PROBLEMA,ORG
4853,MAIS DE MÊS,MISC
4853,COMPREI,MISC
4853,PAGUEI,MISC
4853,NÃO RECEBI,ORG
4853,AINDA VOCÊS,MISC
4853,ACHEI,MISC
4853,PRODUTO,ORG
4854,RECEBI,MISC
4854,Comprei,PER
4854,MAIS,MISC
4855,RECEBI,MISC
4855,RECEBI,MISC
4855,PRODUTO!!,MISC
4855,QUERO UM,MISC
4855,OU MEU DINHEIRO DE VOLTA!!,MISC
4856,PRODUTO AINDA,MISC
4856,PRODUTO,ORG
4856,PRODUTO,ORG
4857,PRODUTO,ORG
4857,AINDA!!,MISC
4857,NÃO POSSO,ORG
4857,Lojas Americanas MUITO DEMORADO AQUI PARA MINHA,LOC
4857,REGIÃO,ORG
4857,MAIS,MISC
4857,PRODUTO,ORG
4857,NADA,ORG
4857,Americanas!!,MISC
4858,PRODUTO,ORG
4858,Comprei,PER
4858,Americanas,LOC
4858,Solicito,LOC
4859,PRODUTO,ORG
4859,EFETUEI,MISC
4859,COMPRA,ORG
4859,E A PREVISÃO DE,MISC
4859,POIS,LOC
4859,BEM,LOC
4859,ATÉ AGORA,MISC
4859,PRODUTO,ORG
4859,ESTOU MUITO PUTO,ORG
4859,SITUAÇÃO,MISC
4859,PIOR QUE NEM UM RETORNO SOBRE,MISC
4859,EU TIVE,MISC
4860,PRODUTO,ORG
4860,PRODUTO NAO,MISC
4860,ENTREGUE E A AMERICANAS,MISC
4860,MEU CARTÃO,MISC
4861,PRODUTO,ORG
4861,RECEBI,MISC
4861,PRODUTO,ORG
4861,E NINGUÉM,ORG
4861,CONTATO COMIGO,MISC
4862,PRODUTO,ORG
4862,RECEBI,MISC
4862,PRODUTO,ORG
4862,JÁ RECLAMEI,MISC
4863,PRODUTO,ORG
4863,RECEBI,MISC
4863,PRODUTO,ORG
4863,O PRODUTO,MISC
4863,CORREIOS,MISC
4864,PRODUTO,ORG
4864,RECEBI,MISC
4864,PRODUTO,ORG
4864,SOLICITEI DEVOLUÇÃO,MISC
4864,MEU CONSENTIMENTO,ORG
4864,ME AVISAR,PER
4864,DINHEIRO DE VOLTA,MISC
4864,AINDA,MISC
4864,COMPRA,ORG
4864,AVALIAM MINHA RESPOSTA?,MISC
4864,SATISFEITO,MISC
4865,PRODUTO,ORG
4866,PRODUTO,ORG
4866,SÓ ME ROUBARAM DINHEIRO,MISC
4866,NÃO ENTREGARAM NADA,MISC
4866,VOU PROCURAR MEUS,MISC
4867,PRODUTO,ORG
4867,JAPÃO SHOP,ORG
4867,Comprei,LOC
4867,Americanas.com,ORG
4867,JAPÃO SHOP,PER
4867,Americanas,LOC
4867,Comecei,PER
4867,Enviei,LOC
4867,JAPÃO SHOP,ORG
4867,Americanas.com,ORG
4867,Dt Prometida,MISC
4867,NÃÃÃÃOOO,ORG
4867,Errado!,MISC
4867,Quero,LOC
4867,NFe,MISC
4867,Ministério da Fazenda,LOC
4867,Sério?,MISC
4867,TOTAL,MISC
4867,RECLAME,MISC
4867,PROCON,ORG
4867,A JAPÃO SHOP!!,MISC
4867,AMERICANAS,ORG
4867,SELECIONE MELHOR SEUS PARCEIROS!,MISC
4868,PRODUTO,ORG
4868,PORTANTO,MISC
4868,NÃO TENHO,MISC
4868,MELHOR,ORG
4869,RECEBI,MISC
4869,OLÁ,ORG
4869,AINDA,MISC
4869,PRODUTO,ORG
4869,RASTREIO NÃO FUNCIONA MAIS,MISC
4869,E A DATA,ORG
4869,O DIA 24/04/2018,MISC
4869,ATÉ,ORG
4869,NADA,ORG
4870,RECEBI,MISC
4870,CONDIÇÕES DE AVALIAR,MISC
4870,PRODUTO,ORG
4870,RECEBI...DATA,MISC
4870,RECEBER,LOC
4870,NADA,ORG
4871,RECEBI!,MISC
4872,NÃO RECEBIDO,ORG
4872,RECEBI,MISC
4873,NÃO RECEBIDO,ORG
4873,Vânia de Moura,PER
4874,PRODUTO,ORG
4874,PRODUTO,ORG
4874,REMESSA,MISC
4874,OBRIGADO,MISC
4875,NÃO RECEBIR,MISC
4875,PRODUTO,ORG
4875,PRODUTO,ORG
4875,AGENTE NÃO RECEBEU,MISC
4875,EU NUNCA VIR,MISC
4875,A DE VOCÊS,MISC
4875,AS AMERICANAS DA UMA DATA,MISC
4875,NÃO CUMPRE NÃO INDICO,ORG
4875,NINGUÉM,ORG
4875,POSSO,ORG
4875,RECEBI,MISC
4876,NÃO RECOMENDO,MISC
4876,COMPRA,ORG
4876,LOJA PARCEIRA BJ COMERCIO,MISC
4876,Deixo,LOC
4877,RECOMENDO COMPRAR,ORG
4877,Comprei,LOC
4878,RECOMENDO,MISC
4878,NO DIA 21/01/2018,MISC
4878,EFETUEI,MISC
4878,DIA SEGUINTE,MISC
4878,ATÉ ESTA DATA PRESENTE,MISC
4878,PRODUTO NÃO,MISC
4878,ENTREGUE,MISC
4878,CÓDIGO DE RASTREIO,MISC
4878,EXISTE,MISC
4878,FIZ COMPRAS,MISC
4878,OUTROS SITES DEPOIS DESTAS DATAS,MISC
4878,E POR AQUI NADA,ORG
4878,TOTALMENTE INSATISFEITO,MISC
4878,AS AMERICANAS,MISC
4878,FORNECEDOR,ORG
4878,NINGUÉM NENHUM DOS DOIS,MISC
4878,MAIS NADA,MISC
4878,VOCÊS,MISC
4879,Americanas,LOC
4879,Naturael,PER
4880,NÃO TEM,ORG
4880,POSSO AVALIAR UM PRODUTO,MISC
4880,ENTREGUE?,MISC
4881,TESTEI AINDA,LOC
4881,NÃO RECEBÍ,MISC
4881,VOCES,PER
4882,NÃO VALE,ORG
4882,PENA,MISC
4882,Comprei,PER
4882,Phillips MG3712,ORG
4883,NÃO VEIO,MISC
4883,DLC,MISC
4883,Comprei,PER
4883,DLC,ORG
4883,DLC,ORG
4883,Tentei,PER
4883,MGSP GROUP,MISC
4884,BOA QUALIDADE,LOC
4885,NÃO,ORG
4885,Felpo,MISC
4886,NÃO É O MESMO PRODUTO,MISC
4886,COMPREI,MISC
4886,Comprei,LOC
4886,ICC,ORG
4887,NÃO É PRE VENDA,ORG
4887,COMPREI ANTES DO LANÇAMENTO,MISC
4887,AINDA,MISC
4887,DETALHE,MISC
4887,DECEPÇÃO NAO RECOMENDO,MISC
4887,GAME,MISC
4888,NÃO,ORG
4888,PRÁTICO,ORG
4888,Youtube,MISC
4888,Acredito,MISC
4889,NÃO É UM CHOCALHO!,MISC
4890,Nâo Reebi,PER
4892,MMPLACE,MISC
4892,AMERICANAS,ORG
4895,Junto,PER
4900,Natal,MISC
4901,Funciona,PER
4901,Comprei,PER
4901,Testei,PER
4902,Funcionou,PER
4902,Quero,MISC
4903,Gostei,LOC
4903,Comprei,PER
4904,Gostei,LOC
4904,Jarra,LOC
4905,Gostei,LOC
4906,Liga,ORG
4907,Palhaçada!!!!!!!,MISC
4908,Recebi Corretamente,PER
4908,Combo 2,MISC
4908,Caps +,MISC
4908,Baunilha,LOC
4909,Recebi,LOC
4910,Recebi,LOC
4910,Recebi,MISC
4917,Pedi,PER
4917,ESPESSANTE Bio*Sen,MISC
4917,NUTRIENTE Bio-Sen,MISC
4919,Sugiro,LOC
4921,Escorregadio,PER
4921,Dobra,LOC
4928,Arno,ORG
4931,Esqueça,MISC
4932,Propaganda,LOC
4932,TREZE,ORG
4936,Amanhã,PER
4937,Comprei,LOC
4937,PESSIMA,MISC
4937,A AMERICANA,MISC
4940,Presidiárias,PER
4943,Pessoal,LOC
4943,Adivinha,LOC
4943,Acertou,PER
4947,Lojas Americanas,LOC
4948,Procon,MISC
4948,Absurdo,PER
4954,Modelo,PER
4954,Bulk Ink,PER
4954,Bulk Ink,PER
4954,Indico,PER
4954,Epson,PER
4954,Epson,PER
4954,Epson,PER
4954,L375,MISC
4954,Americanas,LOC
4955,Comprei o Lipo 6 Black,PER
4956,Estados Unidos,LOC
4956,Brasil,LOC
4956,Brasil,LOC
4957,Franciely,MISC
4958,Ibama,LOC
4959,Compra,LOC
4959,Americanas,LOC
4959,Correios,MISC
4959,Comprei,LOC
4959,Americanas,LOC
4961,pedi,ORG
4964,Fui,PER
4964,SAC,ORG
4967,Torneira,PER
4968,Connect Parts,MISC
4968,Comprei,PER
4968,FTR,ORG
4969,Mania Virtual,LOC
4969,Mania Virtual,LOC
4970,Estarei,PER
4971,Olá,PER
4971,Fui,PER
4971,Levei,LOC
4972,Givi,MISC
4972,cabo de aço,LOC
4973,Best Price,MISC
4973,Lojas Americanas,LOC
4973,BEST PRICE,MISC
4974,Comprei,PER
4974,Correios,MISC
4974,Netflix,PER
4975,Led,ORG
4975,Led,ORG
4975,Led,LOC
4976,Motorola,ORG
4978,Super,MISC
4978,MOTOROLA,ORG
4978,Motorola,ORG
4978,ATendimento da Americanas,PER
4979,ACREDITO,MISC
4979,RESOLVERÁ APENAS VIA PROCON,MISC
4982,YouTube,MISC
4985,Americanas,LOC
4986,Comecei,PER
4986,Levei,LOC
4988,Comprei,LOC
4988,Escola de Futebol Paris Saint-Germain,ORG
4988,Brasília,LOC
4988,Redinha,LOC
4988,Futvôlei,LOC
4988,Tentei,PER
4988,Futebol,LOC
5004,Maior,PER
5005,Quero,PER
5006,Cadê,PER
5006,Olá,PER
5006,Entrei,PER
5006,AMERICANAS,ORG
5006,vcs,PER
5006,poe,PER
5009,Horrível,MISC
5013,MAXI,MISC
5013,FERRAMENTAS,ORG
5013,Tentei,PER
5014,Americanas,LOC
5014,Americanas,LOC
5015,PEDIU NO ANÚNCIO,ORG
5015,Led Lustres,ORG
5019,Aguardo,LOC
5026,Fifa 2018,MISC
5031,Samsung,ORG
5035,Satisfeito,MISC
5042,Decepcionou!,MISC
5045,Jhuly,PER
5046,Absurdo,PER
5046,Tatyane,PER
5049,Americanas!,MISC
5049,Facebook,MISC
5049,Instagram,PER
5049,Passar,PER
5050,Asus,PER
5050,investi valeu,PER
5052,Comprei,LOC
5052,Pra trocar,MISC
5054,Lanterna,LOC
5054,Tentei,PER
5054,NÃO consegui,MISC
5055,Comprei,PER
5056,Xing,PER
5056,Aqui,MISC
5057,SMS,LOC
5058,Americanas,LOC
5058,Americanas,LOC
5059,Netflix,PER
5059,Acho,PER
5062,Rio,LOC
5062,Wanda,PER
5063,Transmissor Receptor Audio Bluetooth P2,PER
5063,Adaptador,LOC
5063,bluetooth,MISC
5063,bluetooth,MISC
5064,bluetooth,MISC
5064,Bluetooth,MISC
5066,Wifi,ORG
5066,Wifi!!!,MISC
5067,Problema,LOC
5073,Comprei,PER
5074,Manual,PER
5075,iPhone,MISC
5075,Deus,PER
5076,Acredito,PER
5077,Iphone7,MISC
5077,Iphone,MISC
5077,Iphone X.,MISC
5078,Água,PER
5081,Tentei,PER
5083,Pedi tamanho,PER
5083,Americanas,LOC
5084,Fui,PER
5089,Tampa,LOC
5090,Líbera,PER
5091,Cadeira,PER
5094,Comprei,LOC
5094,whats,ORG
5097,vc liga,PER
5100,anúncio​diz,LOC
5104,Motor,PER
5112,HORRIVEL!,MISC
5113,Acho,PER
5120,Ralo,PER
5123,Arno,PER
5125,Anatel,LOC
