doc_id,pattern,n_matches,sentiment_label,category_lv1_clean,brand_clean
4466,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
4467,qualidade_produto,1,positivo,Ar-condicionado e Aquecedores,não informado
4468,qualidade_produto,4,misto,Utilidades Domésticas,tramontina
4469,qualidade_produto,3,positivo,Eletrodomésticos,electrolux
4470,entrega_logistica,1,positivo,Beleza e Perfumaria,não informado
4470,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
4471,entrega_logistica,1,misto,Bebês,não informado
4471,qualidade_produto,1,misto,Bebês,não informado
4472,qualidade_produto,2,positivo,Brinquedos,não informado
4473,entrega_logistica,1,positivo,Câmeras e Filmadoras,não informado
4473,qualidade_produto,2,positivo,Câmeras e Filmadoras,não informado
4474,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
4474,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
4474,preco_valor,1,positivo,Celulares e Smartphones,não informado
4475,qualidade_produto,3,positivo,Celulares e Smartphones,samsung
4475,preco_valor,1,positivo,Celulares e Smartphones,samsung
4476,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
4476,preco_valor,1,positivo,Celulares e Smartphones,não informado
4477,entrega_logistica,1,positivo,Filmes e Séries,não informado
4477,qualidade_produto,2,positivo,Filmes e Séries,não informado
4478,entrega_logistica,2,positivo,Alimentos e Bebidas,não informado
4478,qualidade_produto,3,positivo,Alimentos e Bebidas,não informado
4478,preco_valor,1,positivo,Alimentos e Bebidas,não informado
4479,entrega_logistica,3,positivo,Brinquedos,mattel
4479,qualidade_produto,3,positivo,Brinquedos,mattel
4479,preco_valor,1,positivo,Brinquedos,mattel
4480,qualidade_produto,2,positivo,Celulares e Smartphones,lg
4480,anuncio_descricao,1,positivo,Celulares e Smartphones,lg
4481,entrega_logistica,3,positivo,TV e Home Theater,semp toshiba
4481,qualidade_produto,1,positivo,TV e Home Theater,semp toshiba
4481,preco_valor,1,positivo,TV e Home Theater,semp toshiba
4482,qualidade_produto,1,positivo,Móveis,não informado
4483,entrega_logistica,1,positivo,Casa e Construção,não informado
4483,qualidade_produto,3,positivo,Casa e Construção,não informado
4483,preco_valor,2,positivo,Casa e Construção,não informado
4484,entrega_logistica,1,positivo,Informática e Acessórios,não informado
4484,qualidade_produto,2,positivo,Informática e Acessórios,não informado
4485,qualidade_produto,2,positivo,Informática e Acessórios,não informado
4486,qualidade_produto,1,positivo,Eletrodomésticos,electrolux
4487,qualidade_produto,2,misto,Bebês,dican
4488,qualidade_produto,4,positivo,Eletroportáteis,philco
4489,entrega_logistica,2,positivo,Instrumentos Musicais,não informado
4489,qualidade_produto,1,positivo,Instrumentos Musicais,não informado
4489,atendimento_suporte,1,positivo,Instrumentos Musicais,não informado
4490,qualidade_produto,1,positivo,Eletroportáteis,philco
4491,entrega_logistica,2,positivo,Celulares e Smartphones,samsung
4491,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
4492,entrega_logistica,1,positivo,Celulares e Smartphones,lg
4492,qualidade_produto,2,positivo,Celulares e Smartphones,lg
4492,preco_valor,1,positivo,Celulares e Smartphones,lg
4493,qualidade_produto,2,positivo,Moda,não informado
4494,entrega_logistica,2,positivo,Artigos de Festas,não informado
4494,qualidade_produto,3,positivo,Artigos de Festas,não informado
4495,qualidade_produto,2,misto,Informática e Acessórios,não informado
4495,preco_valor,3,misto,Informática e Acessórios,não informado
4496,qualidade_produto,3,misto,Suplementos e Vitaminas,não informado
4497,entrega_logistica,1,positivo,Eletrodomésticos,philco
4497,qualidade_produto,1,positivo,Eletrodomésticos,philco
4497,preco_valor,3,positivo,Eletrodomésticos,philco
4498,entrega_logistica,1,misto,Celulares e Smartphones,samsung
4498,qualidade_produto,1,misto,Celulares e Smartphones,samsung
4498,atendimento_suporte,1,misto,Celulares e Smartphones,samsung
4499,qualidade_produto,4,positivo,Informática e Acessórios,não informado
4500,qualidade_produto,1,positivo,TV e Home Theater,não informado
4501,entrega_logistica,1,positivo,"Cama, Mesa e Banho",não informado
4501,qualidade_produto,1,positivo,"Cama, Mesa e Banho",não informado
4501,anuncio_descricao,1,positivo,"Cama, Mesa e Banho",não informado
4502,qualidade_produto,3,misto,"Cama, Mesa e Banho",não informado
4502,anuncio_descricao,1,misto,"Cama, Mesa e Banho",não informado
4503,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
4503,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
4504,qualidade_produto,2,positivo,Beleza e Perfumaria,não informado
4505,qualidade_produto,3,positivo,Eletroportáteis,philco
4506,qualidade_produto,2,positivo,Câmeras e Filmadoras,não informado
4507,qualidade_produto,2,positivo,"Cama, Mesa e Banho",não informado
4508,qualidade_produto,4,positivo,Utilidades Domésticas,tramontina
4509,entrega_logistica,1,positivo,Eletrodomésticos,electrolux
4509,qualidade_produto,3,positivo,Eletrodomésticos,electrolux
4510,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
4510,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
4511,defeito_funcionamento,1,positivo,Esporte e Lazer,não informado
4511,qualidade_produto,3,positivo,Esporte e Lazer,não informado
4512,entrega_logistica,2,positivo,Bebês,mattel
4512,qualidade_produto,2,positivo,Bebês,mattel
4513,entrega_logistica,2,positivo,Celulares e Smartphones,lg
4513,qualidade_produto,5,positivo,Celulares e Smartphones,lg
4513,preco_valor,1,positivo,Celulares e Smartphones,lg
4514,qualidade_produto,2,positivo,Câmeras e Filmadoras,canon
4515,entrega_logistica,2,positivo,Esporte e Lazer,não informado
4515,qualidade_produto,1,positivo,Esporte e Lazer,não informado
4516,entrega_logistica,2,positivo,Moda,não informado
4516,qualidade_produto,1,positivo,Moda,não informado
4517,qualidade_produto,3,positivo,Utilidades Domésticas,tramontina
4518,qualidade_produto,2,positivo,Beleza e Perfumaria,taiff
4519,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
4520,qualidade_produto,1,positivo,TV e Home Theater,não informado
4521,qualidade_produto,1,positivo,Esporte e Lazer,não informado
4522,qualidade_produto,2,positivo,Celulares e Smartphones,lg
4522,preco_valor,1,positivo,Celulares e Smartphones,lg
4523,defeito_funcionamento,1,positivo,Utilidades Domésticas,tramontina
4523,qualidade_produto,1,positivo,Utilidades Domésticas,tramontina
4524,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
4524,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
4525,qualidade_produto,1,positivo,Eletroportáteis,não informado
4526,qualidade_produto,1,positivo,Câmeras e Filmadoras,não informado
4527,qualidade_produto,2,positivo,Beleza e Perfumaria,roc
4528,qualidade_produto,2,positivo,Ferramentas e Jardim,não informado
4529,qualidade_produto,1,positivo,Eletroportáteis,philco
4530,defeito_funcionamento,1,positivo,TV e Home Theater,não informado
4530,qualidade_produto,2,positivo,TV e Home Theater,não informado
4531,qualidade_produto,1,positivo,Informática e Acessórios,dell
4532,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
4533,qualidade_produto,1,positivo,Moda,não informado
4534,qualidade_produto,1,positivo,Eletrodomésticos,não informado
4535,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
4536,qualidade_produto,2,positivo,Câmeras e Filmadoras,sandisk
4537,qualidade_produto,3,positivo,Câmeras e Filmadoras,canon
4538,qualidade_produto,3,positivo,Pet Shop,não informado
4539,qualidade_produto,4,positivo,Celulares e Smartphones,samsung
4540,entrega_logistica,1,positivo,Games,não informado
4540,qualidade_produto,2,positivo,Games,não informado
4541,qualidade_produto,3,misto,Celulares e Smartphones,asus
4542,entrega_logistica,2,positivo,Esporte e Lazer,não informado
4542,qualidade_produto,3,positivo,Esporte e Lazer,não informado
4543,entrega_logistica,1,positivo,Eletrodomésticos,não informado
4543,qualidade_produto,2,positivo,Eletrodomésticos,não informado
4544,entrega_logistica,2,misto,Vestuário Esportivo,não informado
4544,qualidade_produto,2,misto,Vestuário Esportivo,não informado
4545,defeito_funcionamento,1,positivo,Informática e Acessórios,não informado
4545,qualidade_produto,2,positivo,Informática e Acessórios,não informado
4545,preco_valor,1,positivo,Informática e Acessórios,não informado
4546,qualidade_produto,1,positivo,Saúde,não informado
4547,qualidade_produto,2,positivo,Livros,não informado
4548,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
4548,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
4549,qualidade_produto,1,misto,Celulares e Smartphones,não informado
4550,qualidade_produto,2,positivo,Utilidades Domésticas,não informado
4551,qualidade_produto,2,positivo,Eletroportáteis,britania
4552,entrega_logistica,1,positivo,Filmes e Séries,não informado
4552,qualidade_produto,3,positivo,Filmes e Séries,não informado
4552,preco_valor,1,positivo,Filmes e Séries,não informado
4553,entrega_logistica,1,positivo,Telefonia Fixa,não informado
4553,qualidade_produto,2,positivo,Telefonia Fixa,não informado
4554,entrega_logistica,1,positivo,Informática e Acessórios,não informado
4554,qualidade_produto,2,positivo,Informática e Acessórios,não informado
4555,entrega_logistica,2,misto,TV e Home Theater,semp toshiba
4555,qualidade_produto,1,misto,TV e Home Theater,semp toshiba
4556,qualidade_produto,4,positivo,Beleza e Perfumaria,não informado
4557,qualidade_produto,1,positivo,Informática e Acessórios,não informado
4558,qualidade_produto,4,positivo,Eletroportáteis,não informado
4559,entrega_logistica,2,positivo,Eletrodomésticos,electrolux
4559,qualidade_produto,2,positivo,Eletrodomésticos,electrolux
4559,preco_valor,2,positivo,Eletrodomésticos,electrolux
4560,entrega_logistica,2,positivo,Games,não informado
4560,qualidade_produto,2,positivo,Games,não informado
4561,entrega_logistica,2,positivo,Câmeras e Filmadoras,não informado
4561,qualidade_produto,4,positivo,Câmeras e Filmadoras,não informado
4561,preco_valor,2,positivo,Câmeras e Filmadoras,não informado
4562,entrega_logistica,1,positivo,Automotivo,não informado
4562,qualidade_produto,4,positivo,Automotivo,não informado
4562,atendimento_suporte,1,positivo,Automotivo,não informado
4563,qualidade_produto,2,positivo,Eletroportáteis,mallory
4564,qualidade_produto,1,misto,Brinquedos,hasbro
4564,preco_valor,1,misto,Brinquedos,hasbro
4565,qualidade_produto,2,misto,Beleza e Perfumaria,philips
4566,qualidade_produto,4,positivo,Informática e Acessórios,d-link
4566,preco_valor,1,positivo,Informática e Acessórios,d-link
4567,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
4568,qualidade_produto,4,positivo,Utilidades Domésticas,não informado
4569,qualidade_produto,1,positivo,TV e Home Theater,não informado
4570,qualidade_produto,1,positivo,Informática e Acessórios,não informado
4571,qualidade_produto,3,positivo,Celulares e Smartphones,lg
4571,preco_valor,1,positivo,Celulares e Smartphones,lg
4572,qualidade_produto,3,positivo,Eletroportáteis,não informado
4572,preco_valor,1,positivo,Eletroportáteis,não informado
4573,entrega_logistica,3,positivo,Eletroportáteis,arno
4573,qualidade_produto,2,positivo,Eletroportáteis,arno
4574,entrega_logistica,1,positivo,Informática e Acessórios,não informado
4574,defeito_funcionamento,1,positivo,Informática e Acessórios,não informado
4574,qualidade_produto,2,positivo,Informática e Acessórios,não informado
4575,qualidade_produto,1,positivo,TV e Home Theater,lg
4575,anuncio_descricao,1,positivo,TV e Home Theater,lg
4576,qualidade_produto,4,positivo,Casa e Construção,não informado
4577,entrega_logistica,1,misto,Livros,não informado
4577,qualidade_produto,2,misto,Livros,não informado
4578,qualidade_produto,1,positivo,Casa e Construção,não informado
4579,qualidade_produto,3,positivo,Móveis,não informado
4580,qualidade_produto,4,positivo,Ar-condicionado e Aquecedores,não informado
4581,qualidade_produto,1,positivo,Eletroportáteis,cadence
4582,qualidade_produto,2,positivo,Saúde,não informado
4583,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
4583,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
4583,preco_valor,1,positivo,Celulares e Smartphones,samsung
4584,qualidade_produto,1,positivo,Automotivo,não informado
4585,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
4585,anuncio_descricao,1,positivo,Celulares e Smartphones,não informado
4586,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
4587,qualidade_produto,1,positivo,Eletroportáteis,britania
4588,entrega_logistica,1,positivo,Casa e Construção,não informado
4588,anuncio_descricao,1,positivo,Casa e Construção,não informado
4589,qualidade_produto,1,misto,Utilidades Domésticas,não informado
4590,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
4591,defeito_funcionamento,1,misto,Bebês,cosco
4591,qualidade_produto,2,misto,Bebês,cosco
4592,qualidade_produto,1,positivo,Moda,mormaii
4593,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
4593,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
4594,preco_valor,1,negativo,Games,não informado
4595,preco_valor,2,negativo,Utilidades Domésticas,não informado
4596,entrega_logistica,1,negativo,Moda,não informado
4597,entrega_logistica,3,misto,Móveis,não informado
4598,defeito_funcionamento,1,negativo,Decoração,não informado
4598,anuncio_descricao,5,negativo,Decoração,não informado
4600,qualidade_produto,1,positivo,Informática e Acessórios,não informado
4601,entrega_logistica,1,positivo,Beleza e Perfumaria,não informado
4601,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
4603,defeito_funcionamento,2,negativo,Utilidades Domésticas,não informado
4603,qualidade_produto,1,negativo,Utilidades Domésticas,não informado
4603,preco_valor,1,negativo,Utilidades Domésticas,não informado
4603,anuncio_descricao,1,negativo,Utilidades Domésticas,não informado
4604,qualidade_produto,2,negativo,Moda,butterfly
4604,preco_valor,2,negativo,Moda,butterfly
4605,anuncio_descricao,1,negativo,Beleza e Perfumaria,philco
4607,preco_valor,1,negativo,Brinquedos,não informado
4608,qualidade_produto,3,misto,Saúde,não informado
4609,defeito_funcionamento,1,misto,Móveis,não informado
4609,qualidade_produto,2,misto,Móveis,não informado
4610,defeito_funcionamento,2,negativo,TV e Home Theater,samsung
4610,qualidade_produto,2,negativo,TV e Home Theater,samsung
4611,qualidade_produto,2,misto,Bebês,voyage
4612,qualidade_produto,2,negativo,Brinquedos,não informado
4613,qualidade_produto,2,negativo,Brinquedos,bestway
4614,qualidade_produto,3,negativo,Utilidades Domésticas,não informado
4615,qualidade_produto,2,negativo,Eletroportáteis,não informado
4616,qualidade_produto,1,negativo,TV e Home Theater,philco
4617,qualidade_produto,1,misto,Saúde,não informado
4619,qualidade_produto,1,positivo,Informática,não informado
4620,entrega_logistica,2,positivo,Brinquedos,mattel
4620,qualidade_produto,2,positivo,Brinquedos,mattel
4620,preco_valor,1,positivo,Brinquedos,mattel
4621,entrega_logistica,2,misto,Brinquedos,cotiplas
4622,qualidade_produto,1,misto,TV e Home Theater,não informado
4624,entrega_logistica,2,positivo,Casa e Construção,não informado
4624,qualidade_produto,2,positivo,Casa e Construção,não informado
4625,qualidade_produto,2,positivo,Malas e Acessórios,não informado
4626,entrega_logistica,1,misto,Moda,beira rio
4626,preco_valor,1,misto,Moda,beira rio
4626,anuncio_descricao,1,misto,Moda,beira rio
4627,defeito_funcionamento,1,negativo,Informática,não informado
4628,qualidade_produto,4,misto,Celulares e Smartphones,não informado
4628,preco_valor,1,misto,Celulares e Smartphones,não informado
4629,qualidade_produto,2,positivo,Relógios,condor
4630,entrega_logistica,1,negativo,Utilidades Domésticas,não informado
4631,qualidade_produto,1,negativo,Utilidades Domésticas,tramontina
4632,anuncio_descricao,1,negativo,Relógios,não informado
4636,qualidade_produto,1,positivo,Eletroportáteis,philco
4637,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
4638,defeito_funcionamento,1,positivo,Bebês,não informado
4638,qualidade_produto,1,positivo,Bebês,não informado
4638,preco_valor,1,positivo,Bebês,não informado
4639,qualidade_produto,1,positivo,Eletroportáteis,philips walita
4641,entrega_logistica,1,negativo,Câmeras e Filmadoras,sandisk
4641,qualidade_produto,2,negativo,Câmeras e Filmadoras,sandisk
4642,qualidade_produto,1,negativo,Eletroportáteis,não informado
4643,qualidade_produto,1,negativo,Utilidades Domésticas,não informado
4644,qualidade_produto,4,negativo,Saúde,não informado
4645,qualidade_produto,1,negativo,Eletroportáteis,não informado
4646,entrega_logistica,1,negativo,Celulares e Smartphones,não informado
4646,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
4646,qualidade_produto,1,negativo,Celulares e Smartphones,não informado
4646,atendimento_suporte,1,negativo,Celulares e Smartphones,não informado
4647,qualidade_produto,1,negativo,Saúde,não informado
4648,qualidade_produto,2,negativo,Móveis,ortobom
4649,qualidade_produto,2,negativo,Celulares e Smartphones,não informado
4650,qualidade_produto,2,negativo,Informática,dell
4650,atendimento_suporte,1,negativo,Informática,dell
4651,qualidade_produto,2,negativo,Bebês,cardoso
4652,qualidade_produto,2,negativo,Beleza e Perfumaria,não informado
4653,qualidade_produto,1,misto,Beleza e Perfumaria,philips
4654,entrega_logistica,1,positivo,Bebês,não informado
4655,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
4657,defeito_funcionamento,1,positivo,Eletrodomésticos,brastemp
4658,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
4658,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
4659,qualidade_produto,1,positivo,Automotivo,não informado
4661,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
4662,qualidade_produto,1,positivo,TV e Home Theater,não informado
4663,qualidade_produto,2,positivo,Celulares e Smartphones,motorola
4665,qualidade_produto,1,misto,Celulares e Smartphones,não informado
4666,qualidade_produto,1,positivo,Ferramentas e Jardim,não informado
4667,qualidade_produto,1,positivo,Informática e Acessórios,asys
4668,qualidade_produto,1,positivo,Brinquedos,não informado
4669,entrega_logistica,1,positivo,Utilidades Domésticas,não informado
4670,atendimento_suporte,1,misto,Beleza e Perfumaria,não informado
4671,qualidade_produto,1,misto,Eletroportáteis,philips walita
4671,preco_valor,1,misto,Eletroportáteis,philips walita
4674,defeito_funcionamento,1,positivo,Informática e Acessórios,não informado
4674,qualidade_produto,1,positivo,Informática e Acessórios,não informado
4675,qualidade_produto,2,misto,Informática e Acessórios,asys
4676,qualidade_produto,1,positivo,Decoração,não informado
4677,qualidade_produto,1,positivo,Beleza e Perfumaria,mondial
4679,defeito_funcionamento,3,misto,Utilidades Domésticas,nadir
4679,qualidade_produto,2,misto,Utilidades Domésticas,nadir
4679,preco_valor,1,misto,Utilidades Domésticas,nadir
4679,anuncio_descricao,1,misto,Utilidades Domésticas,nadir
4680,entrega_logistica,1,negativo,Celulares e Smartphones,samsung
4680,defeito_funcionamento,1,negativo,Celulares e Smartphones,samsung
4682,qualidade_produto,2,positivo,Casa e Construção,não informado
4684,entrega_logistica,2,negativo,Móveis,não informado
4685,qualidade_produto,3,misto,Móveis,não informado
4686,qualidade_produto,1,misto,Utilidades Domésticas,não informado
4686,preco_valor,1,misto,Utilidades Domésticas,não informado
4687,defeito_funcionamento,1,positivo,Eletroportáteis,não informado
4687,qualidade_produto,2,positivo,Eletroportáteis,não informado
4688,preco_valor,1,positivo,Eletrodomésticos,brastemp
4689,entrega_logistica,1,misto,Eletroportáteis,não informado
4690,qualidade_produto,2,negativo,Instrumentos Musicais,não informado
4691,entrega_logistica,1,positivo,Móveis,não informado
4691,qualidade_produto,2,positivo,Móveis,não informado
4692,defeito_funcionamento,1,misto,Celulares e Smartphones,lg
4693,defeito_funcionamento,1,negativo,Informática e Acessórios,não informado
4694,entrega_logistica,2,negativo,TV e Home Theater,não informado
4696,defeito_funcionamento,3,negativo,Eletroportáteis,elgin
4696,preco_valor,1,negativo,Eletroportáteis,elgin
4698,entrega_logistica,2,negativo,Alimentos e Bebidas,não informado
4698,qualidade_produto,1,negativo,Alimentos e Bebidas,não informado
4698,preco_valor,1,negativo,Alimentos e Bebidas,não informado
4699,qualidade_produto,2,negativo,"Cama, Mesa e Banho",não informado
4699,anuncio_descricao,2,negativo,"Cama, Mesa e Banho",não informado
4700,defeito_funcionamento,4,negativo,Celulares e Smartphones,samsung
4700,atendimento_suporte,1,negativo,Celulares e Smartphones,samsung
4702,entrega_logistica,2,negativo,Celulares e Smartphones,samsung
4702,anuncio_descricao,1,negativo,Celulares e Smartphones,samsung
4703,entrega_logistica,2,negativo,Beleza e Perfumaria,não informado
4703,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
4704,entrega_logistica,3,negativo,Bebês,não informado
4705,entrega_logistica,2,negativo,Informática e Acessórios,não informado
4707,entrega_logistica,1,negativo,Informática e Acessórios,não informado
4707,qualidade_produto,2,negativo,Informática e Acessórios,não informado
4708,entrega_logistica,2,neutro,Relógios,casio
4708,anuncio_descricao,4,neutro,Relógios,casio
4709,anuncio_descricao,5,negativo,"Cama, Mesa e Banho",não informado
4710,entrega_logistica,1,negativo,Bebês,não informado
4710,preco_valor,2,negativo,Bebês,não informado
4711,defeito_funcionamento,1,negativo,Informática e Acessórios,dell
4712,defeito_funcionamento,1,negativo,Eletroportáteis,cadence
4713,anuncio_descricao,2,negativo,Celulares e Smartphones,não informado
4714,qualidade_produto,2,negativo,"Cama, Mesa e Banho",não informado
4715,entrega_logistica,1,negativo,Wearable,não informado
4715,defeito_funcionamento,1,negativo,Wearable,não informado
4715,qualidade_produto,1,negativo,Wearable,não informado
4715,anuncio_descricao,2,negativo,Wearable,não informado
4716,entrega_logistica,1,positivo,Utilidades Domésticas,nadir
4716,preco_valor,1,positivo,Utilidades Domésticas,nadir
4718,entrega_logistica,2,negativo,Móveis,não informado
4719,entrega_logistica,3,negativo,Informática e Acessórios,não informado
4720,entrega_logistica,2,negativo,Moda,não informado
4720,anuncio_descricao,2,negativo,Moda,não informado
4721,defeito_funcionamento,1,misto,Eletroportáteis,não informado
4722,entrega_logistica,1,negativo,Celulares e Smartphones,não informado
4722,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
4723,entrega_logistica,1,negativo,Informática e Acessórios,não informado
4725,entrega_logistica,3,negativo,Bebês,dican
4727,anuncio_descricao,1,negativo,Esporte e Lazer,não informado
4729,entrega_logistica,1,negativo,Saúde,não informado
4731,entrega_logistica,1,negativo,Móveis,não informado
4731,qualidade_produto,1,negativo,Móveis,não informado
4732,entrega_logistica,4,negativo,Câmeras e Filmadoras,não informado
4732,preco_valor,1,negativo,Câmeras e Filmadoras,não informado
4733,defeito_funcionamento,13,negativo,Informática e Acessórios,não informado
4734,defeito_funcionamento,2,negativo,Utilidades Domésticas,não informado
4736,qualidade_produto,2,negativo,Malas e Acessórios,não informado
4738,qualidade_produto,1,negativo,Beleza e Perfumaria,não informado
4739,qualidade_produto,1,negativo,Beleza e Perfumaria,não informado
4740,defeito_funcionamento,2,negativo,Áudio,não informado
4741,entrega_logistica,2,misto,Brinquedos,nathor
4742,qualidade_produto,2,negativo,Móveis,não informado
4743,qualidade_produto,1,negativo,Informática,não informado
4744,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
4744,anuncio_descricao,1,negativo,Celulares e Smartphones,não informado
4745,qualidade_produto,1,negativo,Moda,não informado
4746,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
4747,entrega_logistica,1,negativo,Móveis,não informado
4747,qualidade_produto,1,negativo,Móveis,não informado
4749,entrega_logistica,2,neutro,Eletroportáteis,arno
4750,defeito_funcionamento,1,negativo,Eletrodomésticos,não informado
4751,entrega_logistica,2,negativo,Automotivo,não informado
4752,entrega_logistica,2,negativo,Automotivo,não informado
4753,entrega_logistica,2,negativo,Eletrodomésticos,não informado
4754,entrega_logistica,2,negativo,Celulares e Smartphones,não informado
4755,entrega_logistica,4,negativo,Esporte e Lazer,não informado
4755,qualidade_produto,1,negativo,Esporte e Lazer,não informado
4756,entrega_logistica,2,negativo,Informática e Acessórios,não informado
4757,entrega_logistica,2,negativo,Celulares e Smartphones,asus
4758,entrega_logistica,2,negativo,"Cama, Mesa e Banho",não informado
4758,qualidade_produto,1,negativo,"Cama, Mesa e Banho",não informado
4759,entrega_logistica,2,negativo,Beleza e Perfumaria,não informado
4759,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
4760,entrega_logistica,1,negativo,Moda,não informado
4761,entrega_logistica,4,misto,Beleza e Perfumaria,não informado
4762,entrega_logistica,3,negativo,Utilidades Domésticas,não informado
4763,qualidade_produto,1,negativo,Bebês,não informado
4764,entrega_logistica,1,negativo,Games,t2
4766,qualidade_produto,2,negativo,Eletrodomésticos,não informado
4767,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
4769,anuncio_descricao,1,negativo,Automotivo,não informado
4770,anuncio_descricao,1,negativo,Automotivo,não informado
4771,qualidade_produto,3,negativo,Celulares e Smartphones,não informado
4772,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
4774,entrega_logistica,1,negativo,Saúde,não informado
4775,defeito_funcionamento,1,negativo,Eletroportáteis,cadence
4776,qualidade_produto,2,negativo,Celulares e Smartphones,não informado
4777,entrega_logistica,4,negativo,Beleza e Perfumaria,não informado
4778,entrega_logistica,1,misto,Suplementos e Vitaminas,não informado
4778,qualidade_produto,1,misto,Suplementos e Vitaminas,não informado
4779,entrega_logistica,2,negativo,Casa e Construção,não informado
4779,qualidade_produto,1,negativo,Casa e Construção,não informado
4779,preco_valor,1,negativo,Casa e Construção,não informado
4780,entrega_logistica,1,negativo,Celulares e Smartphones,não informado
4780,preco_valor,1,negativo,Celulares e Smartphones,não informado
4781,entrega_logistica,2,negativo,Utilidades Domésticas,não informado
4782,entrega_logistica,2,negativo,Celulares e Smartphones,não informado
4783,entrega_logistica,1,negativo,Esporte e Lazer,não informado
4784,entrega_logistica,2,negativo,Móveis,não informado
4785,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
4786,defeito_funcionamento,5,negativo,TV e Home Theater,não informado
4786,atendimento_suporte,1,negativo,TV e Home Theater,não informado
4787,entrega_logistica,4,negativo,Utilidades Domésticas,não informado
4787,qualidade_produto,1,negativo,Utilidades Domésticas,não informado
4788,defeito_funcionamento,1,misto,TV e Home Theater,não informado
4788,qualidade_produto,2,misto,TV e Home Theater,não informado
4788,anuncio_descricao,1,misto,TV e Home Theater,não informado
4789,defeito_funcionamento,1,negativo,Utilidades Domésticas,nigro eterna
4789,qualidade_produto,2,negativo,Utilidades Domésticas,nigro eterna
4789,atendimento_suporte,1,negativo,Utilidades Domésticas,nigro eterna
4790,entrega_logistica,3,positivo,Relógios,não informado
4791,entrega_logistica,1,negativo,Móveis,não informado
4791,atendimento_suporte,1,negativo,Móveis,não informado
4793,qualidade_produto,1,positivo,Celulares e Smartphones,lg
4797,defeito_funcionamento,1,misto,Automotivo,naveg
4799,qualidade_produto,3,positivo,Eletroportáteis,philco
4800,entrega_logistica,1,negativo,Móveis,não informado
4800,qualidade_produto,1,negativo,Móveis,não informado
4802,atendimento_suporte,1,positivo,Automotivo,não informado
4803,entrega_logistica,2,positivo,Utilidades Domésticas,rochedo
4803,qualidade_produto,1,positivo,Utilidades Domésticas,rochedo
4804,qualidade_produto,1,positivo,Informática e Acessórios,canon
4805,entrega_logistica,1,positivo,Informática e Acessórios,lg
4805,qualidade_produto,2,positivo,Informática e Acessórios,lg
4805,anuncio_descricao,1,positivo,Informática e Acessórios,lg
4806,entrega_logistica,2,positivo,Celulares e Smartphones,samsung
4806,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
4808,entrega_logistica,1,positivo,Eletrodomésticos,electrolux
4808,qualidade_produto,1,positivo,Eletrodomésticos,electrolux
4809,qualidade_produto,2,misto,Automotivo,não informado
4810,entrega_logistica,1,negativo,Celulares e Smartphones,lg
4811,entrega_logistica,1,misto,Informática,dell
4811,preco_valor,1,misto,Informática,dell
4812,entrega_logistica,2,positivo,Informática,não informado
4813,qualidade_produto,2,positivo,Informática,não informado
4813,preco_valor,1,positivo,Informática,não informado
4814,qualidade_produto,1,misto,Informática,não informado
4815,defeito_funcionamento,2,negativo,Informática,positivo
4815,qualidade_produto,1,negativo,Informática,positivo
